data;ID_motorista;mapa;caixas
2025-07-28;232;285275;5
2025-07-28;238;285278;145
2025-07-28;179;285279;22
2025-07-28;162;285273;3
2025-07-28;10;285274;1
2025-07-28;200;285271;8
2025-07-28;200;285271;7
2025-07-28;234;285280;20
2025-07-28;27;285277;10
2025-07-28;10;285274;4
2025-07-28;98;285276;9
2025-07-28;27;285277;2
2025-07-28;151;285281;12
2025-07-28;544;285268;20
2025-07-28;544;285268;15
2025-07-28;166;285270;51
2025-07-28;231;285269;3
2025-07-28;22;285267;7
2025-07-28;151;285281;1
2025-07-28;238;285278;13
2025-07-28;200;285271;22
2025-07-28;162;285273;27
2025-07-28;10;285274;6
2025-07-28;27;285277;4
2025-07-26;128;285236;1
2025-07-28;151;285281;4
2025-07-28;231;285269;4
2025-07-28;27;285277;2
2025-07-28;22;285267;3
2025-07-28;544;285268;2
2025-07-28;22;285267;3
2025-07-28;179;285279;18
2025-07-28;98;285276;6
2025-07-28;27;285277;7
2025-07-28;732;285259;21
2025-07-28;151;285281;3
2025-07-28;238;285278;9
2025-07-28;232;285275;14
2025-07-28;98;285276;3
2025-07-28;544;285268;11
2025-07-28;231;285269;3
2025-07-28;200;285271;2
2025-07-28;544;285268;2
2025-07-28;232;285275;4
2025-07-26;128;285236;10
2025-07-28;238;285278;5
2025-07-28;732;285259;6
2025-07-28;151;285281;12
2025-07-28;10;285274;22
2025-07-28;10;285274;11
2025-07-28;960;285264;5
2025-07-28;960;285264;11
2025-07-28;238;285278;3
2025-07-28;200;285271;2
2025-07-28;22;285267;24
2025-07-28;732;285259;2
2025-07-28;544;285268;14
2025-07-28;27;285277;4
2025-07-28;732;285259;4
2025-07-28;27;285277;6
2025-07-28;232;285275;2
2025-07-28;10;285274;4
2025-07-28;580;285258;8
2025-07-28;231;285269;13
2025-07-28;27;285277;6
2025-07-28;22;285267;13
2025-07-28;98;285276;5
2025-07-26;128;285236;15
2025-07-28;732;285259;2
2025-07-28;232;285275;8
2025-07-28;27;285277;2
2025-07-28;960;285264;3
2025-07-28;580;285258;10
2025-07-28;96;285263;3
2025-07-28;96;285263;2
2025-07-28;27;285277;2
2025-07-28;732;285259;1
2025-07-28;580;285258;4
2025-07-28;960;285264;9
2025-07-28;96;285263;1
2025-07-28;732;285259;3
2025-07-28;98;285276;7
2025-07-28;232;285275;2
2025-07-26;128;285236;4
2025-07-28;96;285263;5
2025-07-28;208;285261;13
2025-07-28;208;285261;6
2025-07-28;232;285275;2
2025-07-28;960;285264;12
2025-07-28;580;285258;21
2025-07-26;128;285236;1
2025-07-25;718;285190;26
2025-07-28;732;285259;9
2025-07-28;22;285267;32
2025-07-28;27;285277;28
2025-07-28;98;285276;3
2025-07-28;732;285259;3
2025-07-28;897;285283;149
2025-07-28;50;285260;23
2025-07-28;22;285267;1
2025-07-28;732;285259;3
2025-07-28;27;285277;14
2025-07-28;732;285259;5
2025-07-28;50;285260;15
2025-07-28;580;285258;7
2025-07-28;22;285267;6
2025-07-28;232;285275;14
2025-07-28;238;285278;11
2025-07-26;128;285236;8
2025-07-28;179;285279;76
2025-07-28;960;285264;28
2025-07-28;208;285261;6
2025-07-28;208;285261;11
2025-07-28;96;285263;18
2025-07-28;98;285276;8
2025-07-28;96;285263;2
2025-07-28;96;285263;15
2025-07-28;116;285282;4
2025-07-28;732;285259;4
2025-07-28;232;285275;11
2025-07-28;232;285275;7
2025-07-28;580;285258;32
2025-07-25;718;285190;28
2025-07-28;51;285285;1
2025-07-26;128;285236;7
2025-07-28;22;285267;16
2025-07-28;232;285275;4
2025-07-28;50;285260;6
2025-07-28;116;285282;4
2025-07-28;732;285259;6
2025-07-28;580;285258;2
2025-07-28;96;285263;18
2025-07-28;50;285260;4
2025-07-28;51;285285;1
2025-07-28;51;285285;1
2025-07-26;128;285236;5
2025-07-28;22;285267;6
2025-07-28;960;285264;22
2025-07-28;98;285276;13
2025-07-28;960;285264;4
2025-07-28;208;285261;20
2025-07-28;580;285258;1
2025-07-28;50;285260;7
2025-07-28;232;285275;7
2025-07-28;232;285275;9
2025-07-28;51;285285;2
2025-07-28;51;285285;1
2025-07-28;897;285283;115
2025-07-28;580;285258;4
2025-07-28;232;285275;10
2025-07-28;22;285267;10
2025-07-26;128;285236;8
2025-07-28;116;285282;21
2025-07-28;96;285263;25
2025-07-28;50;285260;3
2025-07-28;960;285264;3
2025-07-28;47;285284;3
2025-07-28;22;285267;5
2025-07-28;116;285282;3
2025-07-28;51;285285;3
2025-07-28;51;285285;1
2025-07-28;98;285276;19
2025-07-28;580;285258;14
2025-07-28;50;285260;3
2025-07-26;128;285236;5
2025-07-28;96;285263;3
2025-07-28;580;285258;4
2025-07-28;47;285284;2
2025-07-25;718;285190;1
2025-07-28;116;285282;13
2025-07-28;960;285264;2
2025-07-28;98;285276;9
2025-07-28;51;285285;2
2025-07-28;732;285259;9
2025-07-28;208;285261;1
2025-07-28;47;285284;3
2025-07-28;116;285282;11
2025-07-28;96;285263;5
2025-07-26;128;285236;6
2025-07-28;580;285258;7
2025-07-26;165;285237;20
2025-07-28;732;285259;16
2025-07-28;232;285275;29
2025-07-25;718;285190;15
2025-07-28;116;285282;8
2025-07-28;22;285267;24
2025-07-28;22;285267;8
2025-07-28;208;285261;12
2025-07-28;116;285282;1
2025-07-28;732;285259;2
2025-07-28;208;285261;9
2025-07-28;22;285267;2
2025-07-28;116;285282;6
2025-07-28;208;285261;10
2025-07-28;22;285267;10
2025-07-28;732;285259;6
2025-07-28;208;285261;2
2025-07-28;116;285282;5
2025-07-28;208;285261;3
2025-07-29;80;285337;4
2025-07-28;960;285264;20
2025-07-28;218;285257;115
2025-07-29;153;285303;1
2025-07-28;580;285258;7
2025-07-28;22;285267;5
2025-07-29;80;285337;9
2025-07-28;960;285264;12
2025-07-29;153;285303;3
2025-07-28;116;285282;3
2025-07-28;50;285260;1
2025-07-28;732;285259;17
2025-07-28;22;285267;4
2025-07-28;50;285260;5
2025-07-28;116;285282;7
2025-07-29;80;285337;4
2025-07-29;231;285333;7
2025-07-28;732;285259;5
2025-07-29;166;285325;42
2025-07-28;50;285260;2
2025-07-28;116;285282;3
2025-07-28;96;285263;5
2025-07-29;232;285326;17
2025-07-29;553;285316;2
2025-07-28;580;285258;33
2025-07-28;960;285264;102
2025-07-29;151;285330;7
2025-07-29;553;285316;1
2025-07-29;153;285303;18
2025-07-28;208;285261;26
2025-07-28;116;285282;3
2025-07-28;22;285267;18
2025-07-28;50;285260;4
2025-07-29;232;285326;6
2025-07-29;80;285337;12
2025-07-28;580;285258;15
2025-07-28;116;285282;5
2025-07-25;718;285190;10
2025-07-29;236;285336;11
2025-07-28;96;285263;15
2025-07-29;10;285323;8
2025-07-28;50;285260;7
2025-07-28;116;285282;5
2025-07-28;580;285258;7
2025-07-29;553;285316;2
2025-07-29;200;285321;40
2025-07-28;732;285259;10
2025-07-25;718;285190;12
2025-07-29;80;285337;13
2025-07-28;689;285266;2
2025-07-29;553;285316;1
2025-07-28;16;285256;15
2025-07-29;162;285332;11
2025-07-29;113;285341;43
2025-07-28;50;285260;1
2025-07-29;231;285333;24
2025-07-28;50;285260;6
2025-07-28;22;285267;24
2025-07-29;151;285330;22
2025-07-28;116;285282;1
2025-07-28;208;285261;11
2025-07-28;50;285260;3
2025-07-28;208;285261;13
2025-07-28;51;285285;104
2025-07-29;162;285332;11
2025-07-29;113;285341;17
2025-07-29;80;285337;7
2025-07-29;242;285328;75
2025-07-28;689;285266;5
2025-07-29;10;285323;16
2025-07-25;718;285190;156
2025-07-28;689;285266;1
2025-07-29;41;285318;5
2025-07-29;236;285336;12
2025-07-29;161;285324;189
2025-07-28;689;285266;7
2025-07-28;50;285260;7
2025-07-28;50;285260;3
2025-07-26;128;285236;44
2025-07-28;689;285266;2
2025-07-28;689;285266;28
2025-07-28;689;285266;33
2025-07-28;116;285282;1
2025-07-29;113;285341;8
2025-07-28;580;285258;18
2025-07-29;153;285303;15
2025-07-29;238;285329;68
2025-07-29;553;285316;2
2025-07-29;997;285314;75
2025-07-28;50;285260;3
2025-07-29;232;285326;14
2025-07-28;689;285266;10
2025-07-29;232;285326;36
2025-07-28;732;285259;15
2025-07-28;689;285266;1
2025-07-29;553;285316;3
2025-07-28;51;285285;9
2025-07-29;221;285312;110
2025-07-29;10;285323;12
2025-07-29;341;285342;23
2025-07-28;689;285266;4
2025-07-29;179;285334;23
2025-07-28;732;285259;15
2025-07-28;50;285260;3
2025-07-29;232;285326;11
2025-07-29;151;285330;18
2025-07-28;22;285267;13
2025-07-28;580;285258;9
2025-07-28;116;285282;9
2025-07-28;51;285285;2
2025-07-28;50;285260;1
2025-07-29;153;285303;2
2025-07-29;80;285337;12
2025-07-28;960;285264;3
2025-07-28;960;285264;7
2025-07-28;218;285257;3
2025-07-29;153;285303;12
2025-07-29;41;285318;6
2025-07-28;47;285284;154
2025-07-28;116;285282;1
2025-07-28;689;285266;12
2025-07-28;50;285260;12
2025-07-29;113;285341;2
2025-07-28;218;285257;2
2025-07-28;960;285264;7
2025-07-29;192;285322;67
2025-07-29;42;285339;16
2025-07-29;232;285326;2
2025-07-29;553;285316;1
2025-07-28;51;285285;5
2025-07-28;22;285267;6
2025-07-29;10;285323;9
2025-07-29;242;285328;47
2025-07-29;41;285318;5
2025-07-28;116;285282;5
2025-07-29;80;285337;19
2025-07-28;732;285259;14
2025-07-29;113;285341;8
2025-07-29;153;285303;4
2025-07-29;341;285342;8
2025-07-29;151;285330;6
2025-07-28;22;285267;3
2025-07-29;200;285321;32
2025-07-29;232;285326;1
2025-07-28;960;285264;2
2025-07-29;215;285317;7
2025-07-29;162;285332;6
2025-07-28;208;285261;8
2025-07-28;960;285264;17
2025-07-29;231;285333;26
2025-07-28;51;285285;5
2025-07-29;10;285323;5
2025-07-28;218;285257;12
2025-07-29;192;285322;2
2025-07-29;341;285342;7
2025-07-29;113;285341;5
2025-07-29;162;285332;9
2025-07-29;997;285314;8
2025-07-29;161;285324;40
2025-07-29;80;285337;7
2025-07-29;232;285326;3
2025-07-29;153;285303;3
2025-07-28;689;285266;21
2025-07-29;553;285316;8
2025-07-28;51;285285;4
2025-07-29;242;285328;9
2025-07-28;208;285261;2
2025-07-28;50;285260;4
2025-07-29;236;285336;6
2025-07-29;236;285336;6
2025-07-29;236;285336;17
2025-07-29;997;285314;10
2025-07-29;604;285338;1
2025-07-29;604;285338;1
2025-07-29;604;285338;32
2025-07-29;232;285326;11
2025-07-29;238;285329;30
2025-07-28;732;285259;5
2025-07-28;208;285261;4
2025-07-29;166;285325;47
2025-07-29;153;285303;10
2025-07-29;10;285323;10
2025-07-29;113;285341;14
2025-07-29;192;285322;18
2025-07-29;236;285336;9
2025-07-29;162;285332;15
2025-07-29;80;285337;13
2025-07-29;232;285326;1
2025-07-29;215;285317;5
2025-07-28;208;285261;1
2025-07-28;50;285260;3
2025-07-29;113;285341;3
2025-07-28;960;285264;2
2025-07-29;604;285338;3
2025-07-28;218;285257;59
2025-07-28;689;285266;5
2025-07-29;10;285323;12
2025-07-29;146;285320;327
2025-07-29;42;285339;5
2025-07-28;50;285260;1
2025-07-29;242;285328;32
2025-07-28;960;285264;3
2025-07-28;689;285266;15
2025-07-29;236;285336;6
2025-07-28;116;285282;5
2025-07-28;22;285267;25
2025-07-29;151;285330;17
2025-07-28;732;285259;15
2025-07-29;113;285341;5
2025-07-29;232;285326;21
2025-07-29;238;285329;14
2025-07-29;341;285342;2
2025-07-28;732;285259;1
2025-07-29;341;285342;16
2025-07-29;80;285337;12
2025-07-29;192;285322;22
2025-07-28;50;285260;3
2025-07-29;224;285340;22
2025-07-29;553;285316;1
2025-07-29;997;285314;9
2025-07-29;215;285317;5
2025-07-29;236;285336;5
2025-07-28;50;285260;4
2025-07-29;192;285322;3
2025-07-28;208;285261;6
2025-07-29;341;285342;2
2025-07-29;80;285337;6
2025-07-29;224;285340;2
2025-07-29;162;285332;5
2025-07-29;192;285322;1
2025-07-29;10;285323;11
2025-07-28;732;285259;8
2025-07-29;113;285341;9
2025-07-29;544;285327;95
2025-07-29;161;285324;47
2025-07-29;236;285336;6
2025-07-29;341;285342;9
2025-07-28;218;285257;22
2025-07-29;604;285338;19
2025-07-28;208;285261;3
2025-07-29;42;285339;13
2025-07-29;151;285330;7
2025-07-29;997;285314;11
2025-07-29;242;285328;33
2025-07-29;215;285317;4
2025-07-29;232;285326;12
2025-07-28;50;285260;5
2025-07-29;224;285340;3
2025-07-29;10;285323;7
2025-07-29;179;285334;28
2025-07-28;50;285260;2
2025-07-29;341;285342;3
2025-07-29;553;285316;1
2025-07-29;42;285339;4
2025-07-28;689;285266;36
2025-07-28;689;285266;1
2025-07-29;224;285340;2
2025-07-29;113;285341;4
2025-07-29;151;285330;5
2025-07-28;732;285259;47
2025-07-29;341;285342;2
2025-07-29;80;285337;5
2025-07-29;604;285338;9
2025-07-29;215;285317;5
2025-07-29;997;285314;3
2025-07-29;166;285325;10
2025-07-29;997;285314;1
2025-07-29;192;285322;22
2025-07-28;218;285257;9
2025-07-29;42;285339;5
2025-07-28;208;285261;1
2025-07-29;553;285316;5
2025-07-28;689;285266;6
2025-07-28;689;285266;7
2025-07-29;341;285342;2
2025-07-29;232;285326;13
2025-07-29;231;285333;79
2025-07-29;113;285341;4
2025-07-29;42;285339;2
2025-07-28;218;285257;2
2025-07-29;42;285339;2
2025-07-29;604;285338;2
2025-07-29;341;285342;4
2025-07-29;224;285340;4
2025-07-29;215;285317;5
2025-07-28;22;285267;20
2025-07-29;997;285314;20
2025-07-25;718;285190;1
2025-07-28;689;285266;3
2025-07-29;192;285322;24
2025-07-29;231;285333;7
2025-07-29;113;285341;11
2025-07-29;42;285339;2
2025-07-28;218;285257;4
2025-07-29;604;285338;5
2025-07-29;341;285342;4
2025-07-29;238;285329;23
2025-07-29;553;285316;1
2025-07-29;236;285336;18
2025-07-29;162;285332;22
2025-07-29;215;285317;6
2025-07-28;218;285257;2
2025-07-29;553;285316;4
2025-07-29;231;285333;10
2025-07-29;997;285314;10
2025-07-29;162;285332;16
2025-07-29;10;285323;9
2025-07-29;604;285338;5
2025-07-29;221;285312;44
2025-07-29;80;285337;8
2025-07-29;151;285330;20
2025-07-28;218;285257;9
2025-07-29;341;285342;5
2025-07-29;733;285310;13
2025-07-29;236;285336;14
2025-07-29;146;285331;21
2025-07-29;42;285339;7
2025-07-29;215;285317;3
2025-07-28;16;285256;40
2025-07-25;718;285190;13
2025-07-29;224;285340;8
2025-07-29;553;285316;2
2025-07-29;192;285322;41
2025-07-29;10;285323;6
2025-07-29;113;285341;18
2025-07-29;200;285321;10
2025-07-29;10;285323;4
2025-07-29;162;285332;6
2025-07-29;604;285338;10
2025-07-29;113;285341;8
2025-07-29;232;285326;38
2025-07-29;232;285326;9
2025-07-29;553;285316;4
2025-07-29;153;285303;13
2025-07-29;341;285342;12
2025-07-29;80;285337;11
2025-07-29;10;285323;1
2025-07-29;179;285334;29
2025-07-29;41;285318;5
2025-07-29;236;285336;13
2025-07-29;215;285317;4
2025-07-29;997;285314;4
2025-07-29;232;285326;3
2025-07-28;218;285257;2
2025-07-29;146;285331;27
2025-07-28;218;285257;28
2025-07-29;151;285330;11
2025-07-29;166;285325;59
2025-07-29;162;285332;18
2025-07-28;689;285266;20
2025-07-29;215;285317;1
2025-07-29;238;285329;15
2025-07-29;733;285310;2
2025-07-29;231;285333;47
2025-07-29;113;285341;2
2025-07-29;232;285326;4
2025-07-29;10;285323;3
2025-07-29;224;285340;3
2025-07-29;10;285323;2
2025-07-29;997;285314;53
2025-07-29;221;285312;52
2025-07-29;41;285318;2
2025-07-29;224;285340;13
2025-07-29;161;285324;142
2025-07-29;341;285342;11
2025-07-29;236;285336;16
2025-07-29;215;285317;4
2025-07-29;192;285322;36
2025-07-29;41;285318;5
2025-07-29;553;285316;6
2025-07-29;231;285333;17
2025-07-29;553;285316;2
2025-07-29;162;285332;7
2025-07-28;689;285266;29
2025-07-29;113;285341;8
2025-07-29;10;285323;14
2025-07-29;200;285321;37
2025-07-29;215;285317;1
2025-07-28;51;285285;28
2025-07-29;41;285318;5
2025-07-29;151;285330;9
2025-07-28;689;285266;3
2025-07-29;224;285340;18
2025-07-29;553;285316;2
2025-07-29;113;285341;3
2025-07-29;236;285336;4
2025-07-29;113;285341;2
2025-07-29;27;285319;12
2025-07-29;41;285318;5
2025-07-28;218;285257;99
2025-07-29;231;285333;4
2025-07-29;179;285334;35
2025-07-29;146;285331;65
2025-07-29;162;285332;9
2025-07-29;10;285323;4
2025-07-29;997;285314;4
2025-07-29;16;285309;263
2025-07-28;16;285256;2
2025-07-29;41;285318;5
2025-07-29;215;285317;2
2025-07-29;341;285342;13
2025-07-29;338;285315;496
2025-07-29;997;285314;22
2025-07-29;238;285329;35
2025-07-28;689;285266;31
2025-07-28;689;285266;1
2025-07-28;16;285256;1
2025-07-29;153;285303;54
2025-07-29;162;285332;5
2025-07-28;16;285256;1
2025-07-29;553;285316;2
2025-07-29;224;285340;18
2025-07-29;196;285311;234
2025-07-28;689;285266;1
2025-07-29;146;285331;8
2025-07-29;604;285338;9
2025-07-29;604;285338;7
2025-07-29;10;285323;13
2025-07-29;200;285321;14
2025-07-29;166;285325;195
2025-07-28;689;285266;3
2025-07-29;236;285336;16
2025-07-29;341;285342;1
2025-07-29;42;285339;43
2025-07-29;192;285322;60
2025-07-29;238;285329;8
2025-07-29;215;285317;4
2025-07-28;689;285266;1
2025-07-29;179;285334;18
2025-07-29;997;285314;1
2025-07-28;51;285285;70
2025-07-29;997;285314;1
2025-07-29;553;285316;3
2025-07-29;165;285305;83
2025-07-29;41;285318;3
2025-07-29;224;285340;21
2025-07-29;544;285327;129
2025-07-29;215;285317;4
2025-07-29;248;285307;168
2025-07-28;689;285266;6
2025-07-29;200;285321;7
2025-07-29;997;285314;
2025-07-28;689;285266;2
2025-07-29;41;285318;1
2025-07-29;151;285330;45
2025-07-28;689;285266;32
2025-07-29;42;285339;5
2025-07-29;10;285323;13
2025-07-29;604;285338;10
2025-07-29;215;285317;3
2025-07-29;604;285338;14
2025-07-29;224;285340;9
2025-07-25;718;285190;17
2025-07-28;16;285256;2
2025-07-29;234;285335;184
2025-07-29;997;285314;2
2025-07-29;997;285314;6
2025-07-29;42;285339;3
2025-07-29;997;285314;9
2025-07-28;51;285285;3
2025-07-29;604;285338;9
2025-07-29;200;285321;6
2025-07-29;27;285319;21
2025-07-29;341;285342;27
2025-07-28;218;285257;6
2025-07-29;42;285339;1
2025-07-29;165;285305;5
2025-07-29;338;285315;120
2025-07-29;604;285338;6
2025-07-29;553;285316;3
2025-07-29;41;285318;3
2025-07-29;153;285303;29
2025-07-29;997;285314;5
2025-07-29;224;285340;3
2025-07-29;179;285334;25
2025-07-29;42;285339;2
2025-07-29;221;285312;51
2025-07-25;718;285190;5
2025-07-28;47;285284;43
2025-07-28;218;285257;2
2025-07-29;604;285338;2
2025-07-29;16;285309;128
2025-07-25;718;285190;14
2025-07-29;151;285330;16
2025-07-28;218;285257;6
2025-07-29;42;285339;7
2025-07-29;200;285321;17
2025-07-29;224;285340;3
2025-07-28;51;285285;14
2025-07-29;27;285319;7
2025-07-29;604;285338;2
2025-07-28;689;285266;1
2025-07-29;341;285342;4
2025-07-28;218;285257;21
2025-07-28;47;285284;9
2025-07-29;41;285318;3
2025-07-28;689;285266;1
2025-07-29;997;285314;38
2025-07-29;16;285309;3
2025-07-29;997;285314;16
2025-07-28;689;285266;1
2025-07-29;10;285323;19
2025-07-29;221;285312;6
2025-07-29;200;285321;17
2025-07-28;689;285266;12
2025-07-29;224;285340;13
2025-07-29;604;285338;2
2025-07-29;604;285338;4
2025-07-28;208;285261;10
2025-07-29;27;285319;6
2025-07-28;689;285266;3
2025-07-25;718;285190;5
2025-07-29;41;285318;2
2025-07-29;42;285339;26
2025-07-29;151;285330;12
2025-07-29;165;285305;60
2025-07-29;16;285309;6
2025-07-29;221;285312;8
2025-07-29;41;285318;1
2025-07-28;218;285257;18
2025-07-29;604;285338;7
2025-07-29;165;285305;5
2025-07-29;200;285321;8
2025-07-29;179;285334;21
2025-07-25;718;285190;6
2025-07-29;733;285310;52
2025-07-28;689;285266;11
2025-07-29;224;285340;7
2025-07-29;224;285340;3
2025-07-29;41;285318;3
2025-07-29;221;285312;11
2025-07-29;604;285338;4
2025-07-29;341;285342;15
2025-07-28;51;285285;29
2025-07-29;997;285314;16
2025-07-29;153;285303;1
2025-07-29;27;285319;27
2025-07-29;41;285318;3
2025-07-29;16;285309;2
2025-07-29;221;285312;3
2025-07-29;42;285339;22
2025-07-28;51;285285;1
2025-07-29;221;285312;29
2025-07-29;179;285334;25
2025-07-29;27;285319;8
2025-07-29;42;285339;9
2025-07-28;51;285285;2
2025-07-29;27;285319;7
2025-07-29;196;285311;172
2025-07-29;604;285338;26
2025-07-29;42;285339;9
2025-07-29;153;285303;13
2025-07-29;153;285303;8
2025-07-29;221;285312;3
2025-07-29;179;285334;10
2025-07-29;604;285338;7
2025-07-29;27;285319;9
2025-07-29;604;285338;3
2025-07-29;604;285338;4
2025-07-29;27;285319;12
2025-07-29;27;285319;33
2025-07-29;27;285319;31
2025-07-29;27;285319;17
2025-07-30;50;285357;40
2025-07-30;50;285357;6
2025-07-28;76;285286;4
2025-07-29;221;285312;15
2025-07-29;153;285303;5
2025-07-28;16;285256;4
2025-07-28;47;285284;42
2025-07-28;16;285256;10
2025-07-29;153;285303;27
2025-07-28;51;285285;27
2025-07-28;76;285286;13
2025-07-28;76;285286;14
2025-07-28;47;285284;3
2025-07-28;47;285284;1
2025-07-28;47;285284;9
2025-07-28;51;285285;7
2025-07-29;165;285305;5
2025-07-30;242;285383;202
2025-07-28;51;285285;7
2025-07-30;80;285409;11
2025-07-29;338;285315;81
2025-07-29;165;285305;4
2025-07-28;51;285285;7
2025-07-30;192;285390;122
2025-07-30;218;285374;7
2025-07-29;153;285303;11
2025-07-28;51;285285;2
2025-07-29;221;285312;19
2025-07-28;47;285284;8
2025-07-30;224;285404;14
2025-07-28;16;285256;77
2025-07-28;51;285285;1
2025-07-29;221;285312;6
2025-07-30;238;285356;5
2025-07-29;153;285303;4
2025-07-30;238;285356;2
2025-07-30;732;285359;65
2025-07-28;51;285285;7
2025-07-30;997;285381;115
2025-07-30;41;285412;2
2025-07-29;165;285305;29
2025-07-30;232;285400;85
2025-07-30;553;285411;9
2025-07-30;162;285395;12
2025-07-30;238;285356;5
2025-07-30;689;285362;59
2025-07-30;238;285356;2
2025-07-30;200;285386;31
2025-07-30;341;285406;18
2025-07-30;238;285356;1
2025-07-30;208;285358;53
2025-07-29;153;285303;1
2025-07-30;192;285390;42
2025-07-28;76;285286;5
2025-07-30;218;285374;20
2025-07-30;208;285358;56
2025-07-28;16;285256;8
2025-07-29;733;285310;24
2025-07-30;151;285385;69
2025-07-30;80;285409;5
2025-07-30;41;285412;2
2025-07-30;689;285362;7
2025-07-30;689;285362;12
2025-07-30;689;285362;3
2025-07-29;128;285306;44
2025-07-29;153;285303;6
2025-07-28;76;285286;4
2025-07-29;733;285310;13
2025-07-30;553;285411;8
2025-07-29;221;285312;12
2025-07-30;689;285362;3
2025-07-30;41;285412;1
2025-07-28;47;285284;2
2025-07-29;153;285303;1
2025-07-30;544;285391;20
2025-07-28;47;285284;3
2025-07-30;50;285357;6
2025-07-30;41;285412;2
2025-07-28;16;285256;8
2025-07-30;689;285362;6
2025-07-29;248;285307;100
2025-07-30;113;285408;33
2025-07-30;689;285362;10
2025-07-30;41;285412;2
2025-07-29;964;285304;61
2025-07-29;964;285304;32
2025-07-28;47;285284;14
2025-07-30;341;285406;11
2025-07-30;162;285395;9
2025-07-29;221;285312;29
2025-07-28;16;285256;25
2025-07-30;238;285356;20
2025-07-29;338;285315;52
2025-07-30;341;285406;4
2025-07-29;165;285305;27
2025-07-28;76;285286;12
2025-07-30;238;285356;3
2025-07-30;238;285356;4
2025-07-30;689;285362;1
2025-07-30;50;285357;1
2025-07-30;238;285356;2
2025-07-30;238;285356;1
2025-07-30;80;285409;5
2025-07-29;153;285303;26
2025-07-30;10;285389;183
2025-07-30;689;285362;2
